-1.1,-0.8912073601
-0.9,-0.7833269096
-0.7,-0.6442176872
-0.5,-0.4794255386
-0.3,-0.2955202067
-0.1,-0.0998334167
0.1,0.0998334166
0.3,0.2955202067
0.5,0.4794255386
0.7,0.6442176872
0.9,0.7833269096
1.1,0.8912073601
