1,0E-11
1.1,0.05921954445
1.2,0.11328275279
1.3,0.16301608342
1.4,0.20906195554
1.5,0.25192963694
1.6,0.29202967483
1.7,0.32969787031
1.8,0.36521238972
1.9,0.39880624319
2.0,0.43067655691
2.1,0.46099159251
2.2,0.48989610339
2.3,0.51751553643
2.4,0.54395931173
2.5,0.56932344309
2.6,0.59369264239
2.7,0.61714202662
2.8,0.63973851450
2.9,0.66154197742
3.0,0.68260619385
3.1,0.70297965837
3.2,0.72270623374
3.3,0.74182574031
3.4,0.76037442926
3.5,0.77838539863
3.6,0.79588894868
3.7,0.81291288849
3.8,0.82948280212
3.9,0.84562227928
4.0,0.86135311588
4.1,0.87669550077
4.2,0.89166815139
4.3,0.90628847150
4.4,0.92057266232
4.5,0.93453583280
4.6,0.94819209541
4.7,0.96155465200
4.8,0.97463587069
4.9,0.98744735416
5.0,1.00000000000
5.1,1.01230406619
5.2,1.02436920128
5.3,1.03620451031
5.4,1.04781858556
5.5,1.05921954647
5.6,1.07041507345
5.7,1.08141243900
5.8,1.09221853639
5.9,1.10283990500
6.0,1.11328275279
6.1,1.12355298758
6.2,1.13365621724
6.3,1.14359778831
6.4,1.15338279268
6.5,1.16301608545
6.6,1.17250229927
6.7,1.18184585779
6.8,1.19105098820
6.9,1.20012173227
7.0,1.20906195554
7.1,1.21787536683
7.2,1.22656550757
7.3,1.23513578049
7.4,1.24358944744
7.5,1.25192963894
7.6,1.26015936107
7.7,1.26828150197
7.8,1.27629883823
7.9,1.28421403995
8.0,1.29202967481
8.1,1.29974822249
8.2,1.30737205965
8.3,1.31490348443
8.4,1.32234471033
8.5,1.32969787232
8.6,1.33696503047
8.7,1.34414817325
8.8,1.35124922128
8.9,1.35827002966
9.0,1.36521238972
9.1,1.37207804098
9.2,1.37886865429
9.3,1.38558585417
9.4,1.39223121094
9.5,1.39880624517
9.6,1.40531242963
9.7,1.41175119118
9.8,1.41812391311
9.9,1.42443193611
10.0,1.43067655896
10.1,1.43685904911
10.2,1.44298062509
10.3,1.44904247743
10.4,1.45504576022
10.5,1.46099159446
10.6,1.46688106927
10.7,1.47271524291
10.8,1.47849514451
10.9,1.48422177425
11.0,1.48989610341
11.1,1.49551908435
11.2,1.50109163233
11.3,1.50661464592
11.4,1.51208899793
11.5,1.51751553843
11.6,1.52289509534
11.7,1.52822847509
11.8,1.53351646396
11.9,1.53875982780
12.0,1.54395931174
12.1,1.54911564982
12.2,1.55422954647
12.3,1.55930169658
12.4,1.56433277618
12.5,1.56932344506
12.6,1.57427434729
12.7,1.57918611141
12.8,1.58405935163
12.9,1.58889466729
13.0,1.59369264238
13.1,1.59845385488
13.2,1.60317885814
13.3,1.60786820070
13.4,1.61252241674
13.5,1.61714202862
13.6,1.62172754716
13.7,1.62627947173
13.8,1.63079829124
13.9,1.63528448346
14.0,1.63973851450
14.1,1.64416084783
14.2,1.64855192572
14.3,1.65291218880
14.4,1.65724206651
14.5,1.66154197942
14.6,1.66581233947
14.7,1.67005354997
14.8,1.67426600639
14.9,1.67845009576
15.0,1.68260619587
15.1,1.68673468436
15.2,1.69083591992
15.3,1.69491026201
15.4,1.69895806093
15.5,1.70297966031
15.6,1.70697539718
15.7,1.71094560189
15.8,1.71489059892
15.9,1.71881070607
16.0,1.72270623376
16.1,1.72657749394
16.2,1.73042478136
16.3,1.73424839307
16.4,1.73804861860
16.5,1.74182574229
16.6,1.74558004340
16.7,1.74931179591
16.8,1.75302126927
16.9,1.75670872771
17.0,1.76037442926
17.1,1.76401863483
17.2,1.76764158931
17.3,1.77124354110
17.4,1.77482473220
17.5,1.77838540060
17.6,1.78192578023
17.7,1.78544610082
17.8,1.78894658864
17.9,1.79242746565
18.0,1.79588894865
18.1,1.79933125822
18.2,1.80275459984
18.3,1.80615918340
18.4,1.80954521323
18.5,1.81291289049
18.6,1.81626241313
18.7,1.81959397565
18.8,1.82290776988
18.9,1.82620398408
19.0,1.82948280210
19.1,1.83274441225
19.2,1.83598898848
19.3,1.83921670973
19.4,1.84242775013
19.5,1.84562228125
19.6,1.84880047205
19.7,1.85196248864
19.8,1.85510849510
19.9,1.85823865244
20.0,1.86135311788
